product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
P791,Tomato,Personal Care,299.4,315.16,5,4.1,984,This is a tomato from the Personal Care category.,U990,Bob,R791,Terrible,Disappointed with the quality.,https://example.com/images/P791.jpg,https://blinkit.com/product/P791
P792,Potato Chips,Dairy,198.74,248.43,20,3.6,308,This is a potato chips from the Dairy category.,U503,Bob,R792,Mediocre,Absolutely amazing!,https://example.com/images/P792.jpg,https://blinkit.com/product/P792
P793,Coke,Beverages,160.57,214.1,25,2.9,354,This is a coke from the Beverages category.,U309,Ivy,R793,Excellent,"It was okay, nothing special.",https://example.com/images/P793.jpg,https://blinkit.com/product/P793
P794,Apple,Fruits & Vegetables,267.41,356.54,25,2.6,916,This is a apple from the Fruits & Vegetables category.,U383,Ivy,R794,Fantastic,Absolutely amazing!,https://example.com/images/P794.jpg,https://blinkit.com/product/P794
P795,Butter,Fruits & Vegetables,273.26,341.58,20,1.5,600,This is a butter from the Fruits & Vegetables category.,U335,Hannah,R795,Superb,Could be better.,https://example.com/images/P795.jpg,https://blinkit.com/product/P795
P796,Bread,Beverages,412.64,485.46,15,4.8,649,This is a bread from the Beverages category.,U278,David,R796,Mediocre,Really enjoyed this product.,https://example.com/images/P796.jpg,https://blinkit.com/product/P796
P797,Potato Chips,Fruits & Vegetables,263.68,277.56,5,2.4,630,This is a potato chips from the Fruits & Vegetables category.,U943,Grace,R797,Fantastic,It's fine for the price.,https://example.com/images/P797.jpg,https://blinkit.com/product/P797
P798,Shampoo,Bakery,125.21,156.51,20,3.5,148,This is a shampoo from the Bakery category.,U897,Jack,R798,Not bad,Could be better.,https://example.com/images/P798.jpg,https://blinkit.com/product/P798
P799,Bread,Fruits & Vegetables,297.52,396.7,25,3.3,612,This is a bread from the Fruits & Vegetables category.,U105,Frank,R799,Excellent,Really enjoyed this product.,https://example.com/images/P799.jpg,https://blinkit.com/product/P799
P800,Biscuits,Fruits & Vegetables,72.32,103.32,30,3.1,995,This is a biscuits from the Fruits & Vegetables category.,U264,Jack,R800,Superb,Highly recommend to others.,https://example.com/images/P800.jpg,https://blinkit.com/product/P800
P801,Coke,Bakery,204.77,292.53,30,2.6,604,This is a coke from the Bakery category.,U145,Bob,R801,Would not recommend,It's fine for the price.,https://example.com/images/P801.jpg,https://blinkit.com/product/P801
P802,Tomato,Personal Care,209.84,220.88,5,2.1,872,This is a tomato from the Personal Care category.,U316,Jack,R802,Great product,One of the best I've used.,https://example.com/images/P802.jpg,https://blinkit.com/product/P802
P803,Biscuits,Bakery,134.89,179.85,25,3.2,992,This is a biscuits from the Bakery category.,U582,Bob,R803,Would not recommend,Terrible experience.,https://example.com/images/P803.jpg,https://blinkit.com/product/P803
P804,Milk,Personal Care,97.28,102.4,5,4.2,140,This is a milk from the Personal Care category.,U839,Grace,R804,Excellent,Absolutely amazing!,https://example.com/images/P804.jpg,https://blinkit.com/product/P804
P805,Apple,Snacks,286.69,301.78,5,3.3,238,This is a apple from the Snacks category.,U167,Alice,R805,Would not recommend,Really enjoyed this product.,https://example.com/images/P805.jpg,https://blinkit.com/product/P805
P806,Coke,Snacks,48.99,65.32,25,3.3,760,This is a coke from the Snacks category.,U585,Grace,R806,Terrible,Exceeded my expectations.,https://example.com/images/P806.jpg,https://blinkit.com/product/P806
P807,Shampoo,Dairy,155.24,172.49,10,1.8,231,This is a shampoo from the Dairy category.,U351,Ivy,R807,Excellent,Could be better.,https://example.com/images/P807.jpg,https://blinkit.com/product/P807
P808,Potato Chips,Beverages,195.44,217.16,10,4.8,887,This is a potato chips from the Beverages category.,U951,Frank,R808,Would not recommend,Terrible experience.,https://example.com/images/P808.jpg,https://blinkit.com/product/P808
P809,Butter,Fruits & Vegetables,216.9,309.86,30,1.8,838,This is a butter from the Fruits & Vegetables category.,U742,Grace,R809,Excellent,Absolutely amazing!,https://example.com/images/P809.jpg,https://blinkit.com/product/P809
P810,Orange Juice,Bakery,162.55,171.11,5,3.5,259,This is a orange juice from the Bakery category.,U832,Eve,R810,Loved it,One of the best I've used.,https://example.com/images/P810.jpg,https://blinkit.com/product/P810
P811,Biscuits,Personal Care,296.59,312.2,5,1.2,374,This is a biscuits from the Personal Care category.,U258,David,R811,Great product,Terrible experience.,https://example.com/images/P811.jpg,https://blinkit.com/product/P811
P812,Orange Juice,Dairy,157.22,184.96,15,4.9,949,This is a orange juice from the Dairy category.,U113,Eve,R812,Loved it,Could be better.,https://example.com/images/P812.jpg,https://blinkit.com/product/P812
P813,Apple,Dairy,388.69,457.28,15,1.5,888,This is a apple from the Dairy category.,U740,Hannah,R813,Loved it,Absolutely amazing!,https://example.com/images/P813.jpg,https://blinkit.com/product/P813
P814,Shampoo,Personal Care,311.32,327.71,5,1.6,583,This is a shampoo from the Personal Care category.,U344,David,R814,Terrible,It's fine for the price.,https://example.com/images/P814.jpg,https://blinkit.com/product/P814
P815,Orange Juice,Snacks,268.29,315.63,15,4.0,691,This is a orange juice from the Snacks category.,U997,Grace,R815,Not bad,Could be better.,https://example.com/images/P815.jpg,https://blinkit.com/product/P815
P816,Bread,Dairy,69.12,81.32,15,1.3,170,This is a bread from the Dairy category.,U225,Bob,R816,Great product,It's fine for the price.,https://example.com/images/P816.jpg,https://blinkit.com/product/P816
P817,Coke,Beverages,128.39,135.15,5,3.3,4,This is a coke from the Beverages category.,U789,Bob,R817,Fantastic,Could be better.,https://example.com/images/P817.jpg,https://blinkit.com/product/P817
P818,Shampoo,Personal Care,168.49,210.61,20,1.6,259,This is a shampoo from the Personal Care category.,U129,Bob,R818,Superb,Could be better.,https://example.com/images/P818.jpg,https://blinkit.com/product/P818
P819,Orange Juice,Fruits & Vegetables,198.27,208.71,5,3.5,369,This is a orange juice from the Fruits & Vegetables category.,U644,Jack,R819,Just okay,Absolutely amazing!,https://example.com/images/P819.jpg,https://blinkit.com/product/P819
P820,Potato Chips,Bakery,261.57,348.76,25,2.0,581,This is a potato chips from the Bakery category.,U809,Bob,R820,Superb,"It was okay, nothing special.",https://example.com/images/P820.jpg,https://blinkit.com/product/P820
P821,Apple,Snacks,273.68,304.09,10,2.6,685,This is a apple from the Snacks category.,U867,David,R821,Mediocre,It's fine for the price.,https://example.com/images/P821.jpg,https://blinkit.com/product/P821
P822,Potato Chips,Snacks,175.63,206.62,15,4.2,989,This is a potato chips from the Snacks category.,U815,Charlie,R822,Superb,Could be better.,https://example.com/images/P822.jpg,https://blinkit.com/product/P822
P823,Biscuits,Snacks,338.93,484.18,30,3.6,218,This is a biscuits from the Snacks category.,U457,Frank,R823,Fantastic,"It was okay, nothing special.",https://example.com/images/P823.jpg,https://blinkit.com/product/P823
P824,Butter,Fruits & Vegetables,439.32,462.44,5,4.5,109,This is a butter from the Fruits & Vegetables category.,U204,Bob,R824,Great product,Terrible experience.,https://example.com/images/P824.jpg,https://blinkit.com/product/P824
P825,Apple,Dairy,101.69,119.63,15,4.9,649,This is a apple from the Dairy category.,U605,Jack,R825,Would not recommend,"It was okay, nothing special.",https://example.com/images/P825.jpg,https://blinkit.com/product/P825
P826,Orange Juice,Personal Care,226.1,282.63,20,3.2,606,This is a orange juice from the Personal Care category.,U369,Charlie,R826,Great product,Terrible experience.,https://example.com/images/P826.jpg,https://blinkit.com/product/P826
P827,Potato Chips,Fruits & Vegetables,382.84,402.99,5,3.6,425,This is a potato chips from the Fruits & Vegetables category.,U750,Bob,R827,Loved it,One of the best I've used.,https://example.com/images/P827.jpg,https://blinkit.com/product/P827
P828,Orange Juice,Snacks,168.08,176.93,5,2.3,166,This is a orange juice from the Snacks category.,U699,David,R828,Mediocre,Terrible experience.,https://example.com/images/P828.jpg,https://blinkit.com/product/P828
P829,Milk,Dairy,314.93,370.5,15,2.9,879,This is a milk from the Dairy category.,U154,Bob,R829,Great product,Could be better.,https://example.com/images/P829.jpg,https://blinkit.com/product/P829
P830,Orange Juice,Beverages,253.9,362.72,30,2.8,353,This is a orange juice from the Beverages category.,U186,Bob,R830,Superb,Could be better.,https://example.com/images/P830.jpg,https://blinkit.com/product/P830
P831,Shampoo,Fruits & Vegetables,44.74,52.64,15,2.7,638,This is a shampoo from the Fruits & Vegetables category.,U779,Bob,R831,Would not recommend,Really enjoyed this product.,https://example.com/images/P831.jpg,https://blinkit.com/product/P831
P832,Coke,Dairy,142.58,203.69,30,2.0,72,This is a coke from the Dairy category.,U757,Frank,R832,Would not recommend,Terrible experience.,https://example.com/images/P832.jpg,https://blinkit.com/product/P832
P833,Milk,Dairy,412.5,485.29,15,2.3,180,This is a milk from the Dairy category.,U247,Hannah,R833,Would not recommend,Absolutely amazing!,https://example.com/images/P833.jpg,https://blinkit.com/product/P833
P834,Shampoo,Snacks,132.63,139.61,5,3.3,796,This is a shampoo from the Snacks category.,U689,David,R834,Just okay,Absolutely amazing!,https://example.com/images/P834.jpg,https://blinkit.com/product/P834
P835,Potato Chips,Bakery,231.77,331.1,30,4.1,4,This is a potato chips from the Bakery category.,U168,Jack,R835,Fantastic,"It was okay, nothing special.",https://example.com/images/P835.jpg,https://blinkit.com/product/P835
P836,Biscuits,Dairy,208.49,245.28,15,4.0,685,This is a biscuits from the Dairy category.,U438,Charlie,R836,Superb,It's fine for the price.,https://example.com/images/P836.jpg,https://blinkit.com/product/P836
P837,Biscuits,Snacks,440.61,489.57,10,2.3,311,This is a biscuits from the Snacks category.,U585,Eve,R837,Superb,Terrible experience.,https://example.com/images/P837.jpg,https://blinkit.com/product/P837
P838,Bread,Beverages,291.51,306.85,5,4.0,654,This is a bread from the Beverages category.,U766,Alice,R838,Mediocre,Terrible experience.,https://example.com/images/P838.jpg,https://blinkit.com/product/P838
P839,Milk,Bakery,266.48,380.68,30,2.6,170,This is a milk from the Bakery category.,U115,Eve,R839,Just okay,Absolutely amazing!,https://example.com/images/P839.jpg,https://blinkit.com/product/P839
P840,Coke,Beverages,52.22,61.43,15,1.9,175,This is a coke from the Beverages category.,U767,Alice,R840,Just okay,"It was okay, nothing special.",https://example.com/images/P840.jpg,https://blinkit.com/product/P840
P841,Tomato,Personal Care,210.12,221.18,5,1.1,113,This is a tomato from the Personal Care category.,U573,Hannah,R841,Great product,Absolutely amazing!,https://example.com/images/P841.jpg,https://blinkit.com/product/P841
P842,Tomato,Bakery,101.11,134.82,25,2.4,606,This is a tomato from the Bakery category.,U286,Ivy,R842,Excellent,It's fine for the price.,https://example.com/images/P842.jpg,https://blinkit.com/product/P842
P843,Orange Juice,Fruits & Vegetables,363.95,428.18,15,3.8,324,This is a orange juice from the Fruits & Vegetables category.,U810,David,R843,Terrible,Exceeded my expectations.,https://example.com/images/P843.jpg,https://blinkit.com/product/P843
P844,Orange Juice,Beverages,343.73,458.3,25,1.5,341,This is a orange juice from the Beverages category.,U176,Hannah,R844,Loved it,Exceeded my expectations.,https://example.com/images/P844.jpg,https://blinkit.com/product/P844
P845,Orange Juice,Beverages,278.62,371.5,25,3.6,528,This is a orange juice from the Beverages category.,U621,Jack,R845,Would not recommend,Terrible experience.,https://example.com/images/P845.jpg,https://blinkit.com/product/P845
P846,Shampoo,Fruits & Vegetables,113.06,133.01,15,4.9,727,This is a shampoo from the Fruits & Vegetables category.,U277,Bob,R846,Just okay,Exceeded my expectations.,https://example.com/images/P846.jpg,https://blinkit.com/product/P846
P847,Potato Chips,Dairy,187.55,234.44,20,4.2,380,This is a potato chips from the Dairy category.,U150,David,R847,Not bad,Terrible experience.,https://example.com/images/P847.jpg,https://blinkit.com/product/P847
P848,Potato Chips,Fruits & Vegetables,78.88,112.69,30,2.0,326,This is a potato chips from the Fruits & Vegetables category.,U962,Grace,R848,Fantastic,Exceeded my expectations.,https://example.com/images/P848.jpg,https://blinkit.com/product/P848
P849,Tomato,Bakery,119.13,170.19,30,1.1,454,This is a tomato from the Bakery category.,U714,Eve,R849,Terrible,Disappointed with the quality.,https://example.com/images/P849.jpg,https://blinkit.com/product/P849
P850,Apple,Snacks,343.81,361.91,5,4.7,49,This is a apple from the Snacks category.,U779,Frank,R850,Fantastic,Exceeded my expectations.,https://example.com/images/P850.jpg,https://blinkit.com/product/P850
P851,Tomato,Beverages,130.19,153.16,15,4.5,202,This is a tomato from the Beverages category.,U526,Charlie,R851,Terrible,One of the best I've used.,https://example.com/images/P851.jpg,https://blinkit.com/product/P851
P852,Bread,Bakery,260.34,371.91,30,1.2,29,This is a bread from the Bakery category.,U843,Frank,R852,Terrible,Could be better.,https://example.com/images/P852.jpg,https://blinkit.com/product/P852
P853,Coke,Beverages,260.56,347.41,25,4.4,96,This is a coke from the Beverages category.,U420,Eve,R853,Not bad,Could be better.,https://example.com/images/P853.jpg,https://blinkit.com/product/P853
P854,Butter,Snacks,114.52,143.15,20,4.6,302,This is a butter from the Snacks category.,U709,Alice,R854,Fantastic,Could be better.,https://example.com/images/P854.jpg,https://blinkit.com/product/P854
P855,Milk,Snacks,345.11,406.01,15,4.1,2,This is a milk from the Snacks category.,U764,Alice,R855,Excellent,Absolutely amazing!,https://example.com/images/P855.jpg,https://blinkit.com/product/P855
P856,Apple,Personal Care,308.47,362.91,15,2.4,288,This is a apple from the Personal Care category.,U603,Jack,R856,Superb,Disappointed with the quality.,https://example.com/images/P856.jpg,https://blinkit.com/product/P856
P857,Tomato,Snacks,264.27,278.18,5,2.0,796,This is a tomato from the Snacks category.,U278,Alice,R857,Not bad,Disappointed with the quality.,https://example.com/images/P857.jpg,https://blinkit.com/product/P857
P858,Milk,Bakery,208.73,298.18,30,4.8,804,This is a milk from the Bakery category.,U813,Jack,R858,Would not recommend,Terrible experience.,https://example.com/images/P858.jpg,https://blinkit.com/product/P858
P859,Shampoo,Snacks,199.85,285.5,30,4.0,896,This is a shampoo from the Snacks category.,U193,David,R859,Terrible,Disappointed with the quality.,https://example.com/images/P859.jpg,https://blinkit.com/product/P859
P860,Shampoo,Snacks,110.36,116.17,5,1.1,882,This is a shampoo from the Snacks category.,U675,Bob,R860,Not bad,It's fine for the price.,https://example.com/images/P860.jpg,https://blinkit.com/product/P860
P861,Coke,Bakery,443.19,466.52,5,3.6,891,This is a coke from the Bakery category.,U278,Grace,R861,Mediocre,Could be better.,https://example.com/images/P861.jpg,https://blinkit.com/product/P861
P862,Tomato,Fruits & Vegetables,131.08,174.77,25,3.9,81,This is a tomato from the Fruits & Vegetables category.,U152,Ivy,R862,Mediocre,Exceeded my expectations.,https://example.com/images/P862.jpg,https://blinkit.com/product/P862
P863,Orange Juice,Snacks,147.11,163.46,10,2.9,801,This is a orange juice from the Snacks category.,U577,Charlie,R863,Just okay,Disappointed with the quality.,https://example.com/images/P863.jpg,https://blinkit.com/product/P863
P864,Shampoo,Bakery,56.43,62.7,10,3.7,266,This is a shampoo from the Bakery category.,U138,Alice,R864,Mediocre,It's fine for the price.,https://example.com/images/P864.jpg,https://blinkit.com/product/P864
P865,Milk,Snacks,128.94,151.7,15,1.4,396,This is a milk from the Snacks category.,U845,Ivy,R865,Would not recommend,One of the best I've used.,https://example.com/images/P865.jpg,https://blinkit.com/product/P865
P866,Coke,Fruits & Vegetables,393.67,414.39,5,3.4,285,This is a coke from the Fruits & Vegetables category.,U603,David,R866,Just okay,Really enjoyed this product.,https://example.com/images/P866.jpg,https://blinkit.com/product/P866
P867,Orange Juice,Dairy,309.6,387.0,20,1.8,724,This is a orange juice from the Dairy category.,U425,Eve,R867,Great product,Terrible experience.,https://example.com/images/P867.jpg,https://blinkit.com/product/P867
P868,Tomato,Fruits & Vegetables,133.9,191.28,30,1.5,396,This is a tomato from the Fruits & Vegetables category.,U817,Charlie,R868,Mediocre,"It was okay, nothing special.",https://example.com/images/P868.jpg,https://blinkit.com/product/P868
P869,Tomato,Fruits & Vegetables,291.12,306.44,5,1.6,622,This is a tomato from the Fruits & Vegetables category.,U943,Charlie,R869,Not bad,Terrible experience.,https://example.com/images/P869.jpg,https://blinkit.com/product/P869
P870,Potato Chips,Dairy,325.89,407.36,20,1.6,963,This is a potato chips from the Dairy category.,U916,Bob,R870,Great product,Absolutely amazing!,https://example.com/images/P870.jpg,https://blinkit.com/product/P870
P871,Apple,Fruits & Vegetables,287.47,338.2,15,4.1,54,This is a apple from the Fruits & Vegetables category.,U341,Frank,R871,Great product,Terrible experience.,https://example.com/images/P871.jpg,https://blinkit.com/product/P871
P872,Coke,Beverages,154.36,192.95,20,3.4,321,This is a coke from the Beverages category.,U556,Hannah,R872,Just okay,It's fine for the price.,https://example.com/images/P872.jpg,https://blinkit.com/product/P872
P873,Apple,Beverages,42.55,53.19,20,3.9,934,This is a apple from the Beverages category.,U879,Eve,R873,Loved it,"It was okay, nothing special.",https://example.com/images/P873.jpg,https://blinkit.com/product/P873
P874,Orange Juice,Bakery,67.4,74.89,10,3.2,57,This is a orange juice from the Bakery category.,U710,Grace,R874,Excellent,Highly recommend to others.,https://example.com/images/P874.jpg,https://blinkit.com/product/P874
P875,Coke,Beverages,172.59,246.56,30,2.1,950,This is a coke from the Beverages category.,U947,Eve,R875,Just okay,"It was okay, nothing special.",https://example.com/images/P875.jpg,https://blinkit.com/product/P875
P876,Potato Chips,Fruits & Vegetables,183.99,204.43,10,1.0,467,This is a potato chips from the Fruits & Vegetables category.,U717,Frank,R876,Great product,One of the best I've used.,https://example.com/images/P876.jpg,https://blinkit.com/product/P876
P877,Coke,Bakery,150.57,158.5,5,2.6,817,This is a coke from the Bakery category.,U892,Ivy,R877,Mediocre,Absolutely amazing!,https://example.com/images/P877.jpg,https://blinkit.com/product/P877
P878,Milk,Snacks,115.75,128.61,10,2.8,961,This is a milk from the Snacks category.,U432,Frank,R878,Terrible,Highly recommend to others.,https://example.com/images/P878.jpg,https://blinkit.com/product/P878
P879,Potato Chips,Bakery,68.41,85.51,20,4.8,490,This is a potato chips from the Bakery category.,U997,Frank,R879,Mediocre,Highly recommend to others.,https://example.com/images/P879.jpg,https://blinkit.com/product/P879
P880,Tomato,Fruits & Vegetables,336.08,395.39,15,4.6,629,This is a tomato from the Fruits & Vegetables category.,U831,Hannah,R880,Fantastic,Highly recommend to others.,https://example.com/images/P880.jpg,https://blinkit.com/product/P880
P881,Milk,Beverages,342.23,427.79,20,3.8,841,This is a milk from the Beverages category.,U971,Frank,R881,Loved it,Highly recommend to others.,https://example.com/images/P881.jpg,https://blinkit.com/product/P881
P882,Orange Juice,Fruits & Vegetables,195.67,260.9,25,4.0,239,This is a orange juice from the Fruits & Vegetables category.,U554,Frank,R882,Terrible,"It was okay, nothing special.",https://example.com/images/P882.jpg,https://blinkit.com/product/P882
P883,Coke,Bakery,260.68,306.68,15,2.6,765,This is a coke from the Bakery category.,U545,Charlie,R883,Excellent,One of the best I've used.,https://example.com/images/P883.jpg,https://blinkit.com/product/P883
P884,Potato Chips,Dairy,339.99,399.99,15,4.8,908,This is a potato chips from the Dairy category.,U735,Grace,R884,Great product,Could be better.,https://example.com/images/P884.jpg,https://blinkit.com/product/P884
P885,Tomato,Bakery,169.74,242.48,30,2.1,302,This is a tomato from the Bakery category.,U718,David,R885,Excellent,Exceeded my expectations.,https://example.com/images/P885.jpg,https://blinkit.com/product/P885
P886,Biscuits,Snacks,243.38,324.51,25,2.4,559,This is a biscuits from the Snacks category.,U656,Grace,R886,Mediocre,It's fine for the price.,https://example.com/images/P886.jpg,https://blinkit.com/product/P886
P887,Tomato,Personal Care,305.64,436.63,30,4.7,956,This is a tomato from the Personal Care category.,U479,Ivy,R887,Not bad,"It was okay, nothing special.",https://example.com/images/P887.jpg,https://blinkit.com/product/P887
P888,Shampoo,Dairy,238.77,318.36,25,1.9,434,This is a shampoo from the Dairy category.,U317,Jack,R888,Great product,Really enjoyed this product.,https://example.com/images/P888.jpg,https://blinkit.com/product/P888
P889,Shampoo,Bakery,301.63,377.04,20,4.0,669,This is a shampoo from the Bakery category.,U779,Frank,R889,Just okay,Exceeded my expectations.,https://example.com/images/P889.jpg,https://blinkit.com/product/P889
P890,Butter,Snacks,413.42,486.38,15,3.4,296,This is a butter from the Snacks category.,U982,David,R890,Just okay,Disappointed with the quality.,https://example.com/images/P890.jpg,https://blinkit.com/product/P890
P891,Butter,Snacks,97.06,129.41,25,1.6,308,This is a butter from the Snacks category.,U351,Hannah,R891,Fantastic,Absolutely amazing!,https://example.com/images/P891.jpg,https://blinkit.com/product/P891
P892,Biscuits,Snacks,221.25,232.9,5,3.2,654,This is a biscuits from the Snacks category.,U285,Hannah,R892,Just okay,One of the best I've used.,https://example.com/images/P892.jpg,https://blinkit.com/product/P892
P893,Butter,Fruits & Vegetables,231.74,272.63,15,2.4,871,This is a butter from the Fruits & Vegetables category.,U571,David,R893,Loved it,Disappointed with the quality.,https://example.com/images/P893.jpg,https://blinkit.com/product/P893
P894,Orange Juice,Bakery,127.77,182.53,30,1.4,943,This is a orange juice from the Bakery category.,U592,Charlie,R894,Superb,Absolutely amazing!,https://example.com/images/P894.jpg,https://blinkit.com/product/P894
P895,Apple,Snacks,291.98,389.3,25,2.8,635,This is a apple from the Snacks category.,U679,Eve,R895,Loved it,Disappointed with the quality.,https://example.com/images/P895.jpg,https://blinkit.com/product/P895
P896,Apple,Dairy,185.37,195.13,5,4.5,703,This is a apple from the Dairy category.,U851,Grace,R896,Just okay,"It was okay, nothing special.",https://example.com/images/P896.jpg,https://blinkit.com/product/P896
P897,Butter,Bakery,194.32,228.61,15,1.4,719,This is a butter from the Bakery category.,U597,Charlie,R897,Terrible,Terrible experience.,https://example.com/images/P897.jpg,https://blinkit.com/product/P897
P898,Biscuits,Personal Care,53.44,76.34,30,3.9,955,This is a biscuits from the Personal Care category.,U295,Alice,R898,Not bad,Terrible experience.,https://example.com/images/P898.jpg,https://blinkit.com/product/P898
P899,Bread,Beverages,273.49,390.7,30,2.1,748,This is a bread from the Beverages category.,U978,Jack,R899,Loved it,One of the best I've used.,https://example.com/images/P899.jpg,https://blinkit.com/product/P899
P900,Biscuits,Dairy,98.47,131.29,25,2.3,903,This is a biscuits from the Dairy category.,U615,Ivy,R900,Would not recommend,One of the best I've used.,https://example.com/images/P900.jpg,https://blinkit.com/product/P900
P901,Tomato,Fruits & Vegetables,397.89,497.36,20,2.8,696,This is a tomato from the Fruits & Vegetables category.,U519,Bob,R901,Not bad,It's fine for the price.,https://example.com/images/P901.jpg,https://blinkit.com/product/P901
P902,Milk,Beverages,202.89,270.52,25,4.5,111,This is a milk from the Beverages category.,U354,Frank,R902,Would not recommend,Absolutely amazing!,https://example.com/images/P902.jpg,https://blinkit.com/product/P902
P903,Biscuits,Bakery,118.93,125.19,5,4.6,849,This is a biscuits from the Bakery category.,U730,David,R903,Loved it,Exceeded my expectations.,https://example.com/images/P903.jpg,https://blinkit.com/product/P903
P904,Butter,Bakery,325.45,464.93,30,2.5,933,This is a butter from the Bakery category.,U374,Ivy,R904,Superb,Really enjoyed this product.,https://example.com/images/P904.jpg,https://blinkit.com/product/P904
P905,Milk,Bakery,141.61,202.3,30,3.6,84,This is a milk from the Bakery category.,U614,Eve,R905,Just okay,Absolutely amazing!,https://example.com/images/P905.jpg,https://blinkit.com/product/P905
P906,Coke,Dairy,57.31,76.42,25,3.4,139,This is a coke from the Dairy category.,U424,Frank,R906,Excellent,Absolutely amazing!,https://example.com/images/P906.jpg,https://blinkit.com/product/P906
P907,Apple,Personal Care,141.13,166.03,15,2.5,181,This is a apple from the Personal Care category.,U288,Charlie,R907,Just okay,Disappointed with the quality.,https://example.com/images/P907.jpg,https://blinkit.com/product/P907
P908,Bread,Beverages,324.38,360.42,10,2.3,26,This is a bread from the Beverages category.,U576,Hannah,R908,Superb,"It was okay, nothing special.",https://example.com/images/P908.jpg,https://blinkit.com/product/P908
P909,Bread,Dairy,289.19,385.59,25,1.9,350,This is a bread from the Dairy category.,U502,Charlie,R909,Fantastic,Terrible experience.,https://example.com/images/P909.jpg,https://blinkit.com/product/P909
P910,Shampoo,Dairy,129.04,172.05,25,3.3,685,This is a shampoo from the Dairy category.,U865,Bob,R910,Would not recommend,Could be better.,https://example.com/images/P910.jpg,https://blinkit.com/product/P910
P911,Coke,Snacks,189.58,236.98,20,3.3,288,This is a coke from the Snacks category.,U158,Bob,R911,Not bad,Exceeded my expectations.,https://example.com/images/P911.jpg,https://blinkit.com/product/P911
P912,Potato Chips,Beverages,146.15,208.79,30,2.3,541,This is a potato chips from the Beverages category.,U716,Hannah,R912,Great product,Highly recommend to others.,https://example.com/images/P912.jpg,https://blinkit.com/product/P912
P913,Potato Chips,Fruits & Vegetables,155.67,222.38,30,2.2,414,This is a potato chips from the Fruits & Vegetables category.,U994,Grace,R913,Not bad,Disappointed with the quality.,https://example.com/images/P913.jpg,https://blinkit.com/product/P913
P914,Biscuits,Fruits & Vegetables,99.85,124.81,20,4.4,57,This is a biscuits from the Fruits & Vegetables category.,U351,Grace,R914,Great product,Terrible experience.,https://example.com/images/P914.jpg,https://blinkit.com/product/P914
P915,Butter,Fruits & Vegetables,197.41,207.8,5,1.4,473,This is a butter from the Fruits & Vegetables category.,U967,Grace,R915,Superb,Highly recommend to others.,https://example.com/images/P915.jpg,https://blinkit.com/product/P915
P916,Apple,Fruits & Vegetables,194.81,216.45,10,3.8,530,This is a apple from the Fruits & Vegetables category.,U715,Alice,R916,Loved it,Terrible experience.,https://example.com/images/P916.jpg,https://blinkit.com/product/P916
P917,Shampoo,Snacks,271.47,361.96,25,1.4,409,This is a shampoo from the Snacks category.,U949,Hannah,R917,Terrible,"It was okay, nothing special.",https://example.com/images/P917.jpg,https://blinkit.com/product/P917
P918,Potato Chips,Fruits & Vegetables,92.01,102.23,10,4.1,463,This is a potato chips from the Fruits & Vegetables category.,U471,Eve,R918,Just okay,Disappointed with the quality.,https://example.com/images/P918.jpg,https://blinkit.com/product/P918
P919,Milk,Dairy,189.86,237.33,20,3.9,827,This is a milk from the Dairy category.,U325,Grace,R919,Excellent,Terrible experience.,https://example.com/images/P919.jpg,https://blinkit.com/product/P919
P920,Coke,Personal Care,224.26,280.32,20,2.8,211,This is a coke from the Personal Care category.,U442,Alice,R920,Would not recommend,Absolutely amazing!,https://example.com/images/P920.jpg,https://blinkit.com/product/P920
P921,Bread,Snacks,214.43,225.72,5,1.3,970,This is a bread from the Snacks category.,U555,Charlie,R921,Loved it,"It was okay, nothing special.",https://example.com/images/P921.jpg,https://blinkit.com/product/P921
P922,Tomato,Snacks,258.7,287.44,10,3.7,198,This is a tomato from the Snacks category.,U270,Eve,R922,Loved it,One of the best I've used.,https://example.com/images/P922.jpg,https://blinkit.com/product/P922
P923,Biscuits,Snacks,75.34,79.31,5,2.8,474,This is a biscuits from the Snacks category.,U177,Jack,R923,Loved it,"It was okay, nothing special.",https://example.com/images/P923.jpg,https://blinkit.com/product/P923
P924,Tomato,Personal Care,370.88,436.33,15,4.2,450,This is a tomato from the Personal Care category.,U303,Eve,R924,Terrible,Terrible experience.,https://example.com/images/P924.jpg,https://blinkit.com/product/P924
P925,Apple,Bakery,287.74,302.88,5,4.8,825,This is a apple from the Bakery category.,U685,Hannah,R925,Not bad,Absolutely amazing!,https://example.com/images/P925.jpg,https://blinkit.com/product/P925
P926,Apple,Beverages,354.66,443.33,20,4.4,910,This is a apple from the Beverages category.,U206,Grace,R926,Excellent,Really enjoyed this product.,https://example.com/images/P926.jpg,https://blinkit.com/product/P926
P927,Potato Chips,Bakery,83.51,119.3,30,1.6,124,This is a potato chips from the Bakery category.,U816,Jack,R927,Great product,Highly recommend to others.,https://example.com/images/P927.jpg,https://blinkit.com/product/P927
P928,Coke,Fruits & Vegetables,342.93,403.45,15,4.9,778,This is a coke from the Fruits & Vegetables category.,U884,Jack,R928,Would not recommend,"It was okay, nothing special.",https://example.com/images/P928.jpg,https://blinkit.com/product/P928
